id;UNIDAD;MUNICIPIO;Match_addr;ARC_Street;CODIGO;PERIODO;DIRECCION;Delito;x;y
12797;MEBOG;Bogota;KR 12D-12 S 60, BOGOTA;KR 12 D CL 12 . 60 SUR;110241560;2011;KR 12 D CL 12 . 60 SUR;h_personas;-74,08861333;4,584771265
12798;MEBOG;Bogota;CL 45A-28 62, BOGOTA;CL 45 A KR 28 62;110241562;2011;CL 45 A KR 28 62;h_personas;-74,07319484;4,635541763
12799;MEBOG;Bogota;CL 134-45 2, BOGOTA;CL 134 KR 45;110241563;2011;CL 134 KR 45;h_personas;-74,04643122;4,71965449
12800;MEBOG;Bogota;CL 11-68 2, BOGOTA;CL 11 KR 68;110241565;2011;CL 11 KR 68;h_personas;-74,1147245;4,634925944
12801;MEBOG;Bogota;CL 49-20 2, BOGOTA;CL 49 NORTE KR 20 ESTE;110241567;2011;CL 49 NORTE KR 20 ESTE;h_personas;-74,06630733;4,63782899
12802;MEBOG;Bogota;CL 24-28 2, BOGOTA;AC 24 KR 28;110241568;2011;AC 24 KR 28;h_personas;-74,07544378;4,623244866
12803;MEBOG;Bogota;KR 13-32 2, BOGOTA;KR 13 CL 32;110241570;2011;KR 13 CL 32;h_personas;-74,0629089;4,619966087
12804;MEBOG;Bogota;KR 13-32 2, BOGOTA;KR 13 CL 32;110241571;2011;KR 13 CL 32;h_personas;-74,0629089;4,619966087
12805;MEBOG;Bogota;CL 125A-111A 51, BOGOTA;CL 125 A KR 111 A 51;110241573;2011;CL 125 A KR 111 A 51;h_personas;-74,10140625;4,734404193
12806;MEBOG;Bogota;CL 86-95D 3, BOGOTA;CL 86 KR 95 D 3;110241575;2011;CL 86 KR 95 D 3;h_personas;-74,0991452;4,713991382
12807;MEBOG;Bogota;KR 17-50 2, BOGOTA;KR 17 CL 50;110241576;2011;KR 17 CL 50;h_personas;-74,06405299;4,638442657
12808;MEBOG;Bogota;CL 140-7A 2, BOGOTA;CL 140 KR 7 A;110241577;2011;CL 140 KR 7 A;h_personas;-74,02395446;4,717078183
12809;MEBOG;Bogota;KR 9-21 2, BOGOTA;AK 9 AC 21;110241578;2011;AK 9 AC 21;h_personas;-74,06662675;4,608343077
12810;MEBOG;Bogota;CALLE 100 6 2, BOGOTA;CL 100 AU 6;110241579;2011;CL 100 AU 6;h_personas;-74,01451569;4,67055242
12811;MEBOG;Bogota;TV 47-9C 31, BOGOTA;TR 47 CL 9 C 31;110241581;2011;TR 47 CL 9 C 31;h_personas;-74,10231992;4,623046008
12812;MEBOG;Bogota;KR 105D-65 2, BOGOTA;KR 105 D CL 65;110241582;2011;KR 105 D CL 65;h_personas;-74,12035432;4,699506939
12813;MEBOG;Bogota;CL 70-18F S 17, BOGOTA;CL 70 SUR KR 18 F 17;110241584;2011;CL 70 SUR KR 18 F 17;h_personas;-74,14033853;4,547006595
12814;MEBOG;Bogota;KR 28-49 S 2, BOGOTA;KR 28 CL 49 SUR;110241585;2011;KR 28 CL 49 SUR;h_personas;-74,12731285;4,582828635
12815;MEBOG;Bogota;CL 45-45 84, BOGOTA;CL 45 KR 45 84;110241586;2011;CL 45 KR 45 84;h_personas;-74,08110786;4,645742342
12816;MEBOG;Bogota;CL 82-10 2, BOGOTA;CL 82 KR 10;110241587;2011;CL 82 KR 10;h_personas;-74,04643001;4,665735684
12817;MEBOG;Bogota;KR 3-23 1, BOGOTA;AK 3 CL 23;110241588;2011;AK 3 CL 23;h_personas;-74,06050282;4,607548477
12818;MEBOG;Bogota;CL 6-14 2, BOGOTA;CL 6 KR 14;110241589;2011;CL 6 KR 14;h_personas;-74,07893934;4,597822826
12819;MEBOG;Bogota;CL 32-16 S 36, BOGOTA;CL 32 S SUR KR 16 . 36;110241590;2011;CL 32 S SUR KR 16 . 36;h_personas;-74,1066561;4,575944629
12820;MEBOG;Bogota;KR 18-94A 25, BOGOTA;KR 18 CL 94 A 25;110241591;2011;KR 18 CL 94 A 25;h_personas;-74,04672076;4,682010789
12821;MEBOG;Bogota;KR 19-140 32, BOGOTA;KR 19 CL 140 32;110241593;2011;KR 19 CL 140 32;h_personas;-74,02947189;4,71965949
12822;MEBOG;Bogota;KR 78H-50 S 87, BOGOTA;KR 78 H CL 50 87 SUR;110241594;2011;KR 78 H CL 50 87 SUR;h_personas;-74,16204225;4,613115983
12823;MEBOG;Bogota;KR 92-147C 20, BOGOTA;KR 92 OCCIDENTE CL 147 C 20 NORTE;110241595;2011;KR 92 OCCIDENTE CL 147 C 20 NORTE;h_personas;-74,07885151;4,743896043
12824;MEBOG;Bogota;CL 139-72A 60, BOGOTA;CL 139 KR 72 A 60;110241596;2011;CL 139 KR 72 A 60;h_personas;-74,06445761;4,731833514
12825;MEBOG;Bogota;KR 80-71 S 33, BOGOTA;KR 80 . CL 71 . 33 SUR;110241598;2011;KR 80 . CL 71 . 33 SUR;h_personas;-74,18841748;4,601773883
12826;MEBOG;Bogota;KR 11-95 75, BOGOTA;KR 11 CL 95 75;110241600;2011;KR 11 CL 95 75;h_personas;-74,03965;4,679572106
12827;MEBOG;Bogota;KR 70C-66B 2, BOGOTA;KR 70 C CL 66 B 2;110241601;2011;KR 70 C CL 66 B 2;h_personas;-74,09115003;4,679521243
12828;MEBOG;Bogota;CL 17-32 S 66, BOGOTA;CL 17 SUR KR 32 66;110241602;2011;CL 17 SUR KR 32 66;h_personas;-74,10372906;4,596026683
12829;MEBOG;Bogota;KR 99B-72 19, BOGOTA;KR 99 B CL 72 19;110241603;2011;KR 99 B CL 72 19;h_personas;-74,110046;4,703984528
12830;MEBOG;Bogota;CL 140-12 33, BOGOTA;CL 140 KR 12 33;110241604;2011;CL 140 KR 12 33;h_personas;-74,02423108;4,717056257
12831;MEBOG;Bogota;KR 12-36 S 2, BOGOTA;KR 12 CL 36 SUR;110241605;2011;KR 12 CL 36 SUR;h_personas;-74,10003897;4,568414915
12832;MEBOG;Bogota;CL 163-8 2, BOGOTA;CL 163 KR 8;110241606;2011;CL 163 KR 8;h_personas;-74,01210665;4,73527843
12833;MEBOG;Bogota;CL 19-5 2, BOGOTA;CL 19 KR 5;110241607;2011;CL 19 KR 5;h_personas;-74,06458662;4,605021822
12834;MEBOG;Bogota;KR 16-181D 24, BOGOTA;KR 16 CL 181 D 24;110241609;2011;KR 16 CL 181 D 24;h_personas;-74,03171052;4,759529128
12835;MEBOG;Bogota;CL 38-5 S 2, BOGOTA;VN 68 . CL 38 . 5 SUR;110241610;2011;VN 68 . CL 38 . 5 SUR;h_personas;-74,09607786;4,561710157
12836;MEBOG;Bogota;KR 22-87 78, BOGOTA;KR 22 OCCIDENTE CL 87 78 NORTE;110241612;2011;KR 22 OCCIDENTE CL 87 78 NORTE;h_personas;-74,0550498;4,676502036
12837;MEBOG;Bogota;KR 3-51 S 2, BOGOTA;AK 3 DG 51 SUR;110241614;2011;AK 3 DG 51 SUR;h_personas;-74,10556465;4,543566172
12838;MEBOG;Bogota;KR 7-40 2, BOGOTA;KR 7 CL 40;110241615;2011;KR 7 CL 40;h_personas;-74,05957748;4,627775042
12839;MEBOG;Bogota;CL 74-78 2, BOGOTA;CL 74 KR 78;110241617;2011;CL 74 KR 78;h_personas;-74,09363212;4,694158992
12840;MEBOG;Bogota;KR 56-13 2, BOGOTA;KR 56 CL 13;110241622;2011;KR 56 CL 13;h_personas;-74,10435908;4,630881443
12841;MEBOG;Bogota;CL 32-13 83, BOGOTA;CL 32 KR 13 83;110241623;2011;CL 32 KR 13 83;h_personas;-74,06384455;4,619898801
12842;MEBOG;Bogota;DG 7-3 SE 2, BOGOTA;DG 7 SUR KR 3 ESTE;110241624;2011;DG 7 SUR KR 3 ESTE;h_personas;-74,07304978;4,576720781
12843;MEBOG;Bogota;CARRERA 80 69 2, BOGOTA;AC 2 KR 80 69;110241625;2011;AC 2 KR 80 69;h_personas;-74,09867839;4,689361086
12844;MEBOG;Bogota;CL 68-90A 2, BOGOTA;CL 68 KR 90 A;110241626;2011;CL 68 KR 90 A;h_personas;-74,10709316;4,693393421
12845;MEBOG;Bogota;CL 43-89 S 2, BOGOTA;CL 43 SUR KR 89;110241627;2011;CL 43 SUR KR 89;h_personas;-74,16857908;4,635751873
12846;MEBOG;Bogota;KR 7-7 2, BOGOTA;KR 7 CL 7;110241628;2011;KR 7 CL 7;h_personas;-74,07173654;4,594897234
12847;MEBOG;Bogota;CL 4-26 2, BOGOTA;AC 4 AK 26;110241629;2011;AC 4 AK 26;h_personas;-74,09116394;4,601225984
12848;MEBOG;Bogota;KR 7-13 2, BOGOTA;KR 7 CL 13;110241630;2011;KR 7 CL 13;h_personas;-74,06858789;4,600433671
12849;MEBOG;Bogota;KR 9-152 2, BOGOTA;KR 9 CL 152;110241632;2011;KR 9 CL 152;h_personas;-74,01772706;4,726882592
12850;MEBOG;Bogota;CL 113-11A 2, BOGOTA;CL 113 KR 11 A;110241633;2011;CL 113 KR 11 A;h_personas;-74,03313778;4,693854297
12851;MEBOG;Bogota;KR 16BIS-43 32, BOGOTA;KR 16 BIS CL 43 32;110241634;2011;KR 16 BIS CL 43 32;h_personas;-74,06447025;4,63199826
12852;MEBOG;Bogota;CL 17-119 32, BOGOTA;CL 17 KR 119 32;110241635;2011;CL 17 KR 119 32;h_personas;-74,15161676;4,685716187
12853;MEBOG;Bogota;CL 38-9 S 2, BOGOTA;CL 38 SUR SUR AK 9;110241636;2011;CL 38 SUR SUR AK 9;h_personas;-74,09886299;4,564476458
12854;MEBOG;Bogota;KR 9-38 S 2, BOGOTA;AK 9 CL 38 SUR;110241637;2011;AK 9 CL 38 SUR;h_personas;-74,09886937;4,564361923
12855;MEBOG;Bogota;CL 24-13 2, BOGOTA;CL 24 . AK 13;110241638;2011;CL 24 . AK 13;h_personas;-74,0669896;4,611808777
12856;MEBOG;Bogota;KR 67-67F 36, BOGOTA;KR 67 OCCIDENTE CL 67 F 36 NORTE;110241639;2011;KR 67 OCCIDENTE CL 67 F 36 NORTE;h_personas;-74,0805097;4,676220019
12857;MEBOG;Bogota;KR 4-24 59, BOGOTA;KR 4 CL 24 59;110241640;2011;KR 4 CL 24 59;h_personas;-74,0611724;4,608833965
12858;MEBOG;Bogota;CL 92-7 2, BOGOTA;CL 92 KR 7;110241643;2011;CL 92 KR 7;h_personas;-74,03807786;4,672191251
12859;MEBOG;Bogota;KR 30-19 S 2, BOGOTA;KR 30 CL 19 SUR;110241644;2011;KR 30 CL 19 SUR;h_personas;-74,10423946;4,592576039
12860;MEBOG;Bogota;KR 101-23 42, BOGOTA;KR 101 CL 23 42;110241645;2011;KR 101 CL 23 42;h_personas;-74,13237223;4,679743228
12861;MEBOG;Bogota;CL 5-19 2, BOGOTA;AC 5 CL 19;110241648;2011;AC 5 CL 19;h_personas;-74,08501034;4,599135061
12862;MEBOG;Bogota;KR 51-71 2, BOGOTA;KR 51 CL 71;110241649;2011;KR 51 CL 71;h_personas;-74,07694512;4,673957692
12863;MEBOG;Bogota;CL 63-30 2, BOGOTA;CL 63 KR 30;110241653;2011;CL 63 KR 30;h_personas;-74,07019828;4,652204494
12864;MEBOG;Bogota;KR 69B-65 S 76, BOGOTA;KR 69 B CL 65 76 SUR;110241654;2011;KR 69 B CL 65 76 SUR;h_personas;-74,15333977;4,587206932
12865;MEBOG;Bogota;KR 10-11 S 2, BOGOTA;KR 10 CL 11 SUR;110241655;2011;KR 10 CL 11 SUR;h_personas;-74,08437953;4,582545238
12866;MEBOG;Bogota;CL 31-23A S 82, BOGOTA;CL 31 . SUR KR 23 A 82;110241656;2011;CL 31 . SUR KR 23 A 82;h_personas;-74,1072351;4,5828581
12867;MEBOG;Bogota;KR 79-48A S 34, BOGOTA;KR 79 CL 48 A 34 SUR;110241659;2011;KR 79 CL 48 A 34 SUR;h_personas;-74,1611484;4,614852876
12868;MEBOG;Bogota;CL 64-11 2, BOGOTA;CL 64 KR 11;110241661;2011;CL 64 KR 11;h_personas;-74,05691845;4,650895815
12869;MEBOG;Bogota;TV 35BIS-29B S 35, BOGOTA;TR 35 BIS DG 29 B 35 SUR;110241662;2011;TR 35 BIS DG 29 B 35 SUR;h_personas;-74,11100369;4,596445613
12870;MEBOG;Bogota;KR 77M-65A S 35, BOGOTA;KR 77 M CL 65 A 35 SUR;110241663;2011;KR 77 M CL 65 A 35 SUR;h_personas;-74,17704716;4,600392503
12871;MEBOG;Bogota;CL 17-15 42, BOGOTA;CL 17 . KR 15 42;110241664;2011;CL 17 . KR 15 42;h_personas;-74,07274876;4,608109218
12872;MEBOG;Bogota;CL 80-68 2, BOGOTA;CL 80 KR 68;110241665;2011;CL 80 KR 68;h_personas;-74,07331071;4,684667333
12873;MEBOG;Bogota;KR 12A-79 SE 26, BOGOTA;KR 12 A ESTE CL 79 26 SUR;110241666;2011;KR 12 A ESTE CL 79 26 SUR;h_personas;-74,08720254;4,50932614
12874;MEBOG;Bogota;CL 21-104 2, BOGOTA;AC 21 KR 104;110241669;2011;AC 21 KR 104;h_personas;-74,14288763;4,674624206
12875;MEBOG;Bogota;CL 21-108 2, BOGOTA;AC 21 KR 108;110241670;2011;AC 21 KR 108;h_personas;-74,14041289;4,681642166
12876;MEBOG;Bogota;CL 16I-103A 51, BOGOTA;CL 16 I KR 103 A 51;110241671;2011;CL 16 I KR 103 A 51;h_personas;-74,14286572;4,674419317
12877;MEBOG;Bogota;CL 21-9 2, BOGOTA;CL 21 KR 9;110241672;2011;CL 21 KR 9;h_personas;-74,06669842;4,60841148
12878;MEBOG;Bogota;KR 92-71 S 41, BOGOTA;KR 92 CL 71 41 SUR;110241673;2011;KR 92 CL 71 41 SUR;h_personas;-74,19504132;4,628449305
12879;MEBOG;Bogota;KR 10-18 2, BOGOTA;KR 10 . CL 18 .;110241675;2011;KR 10 . CL 18 .;h_personas;-74,06851266;4,606483155
12880;MEBOG;Bogota;KR 15-92 2, BOGOTA;KR 15 CL 92;110241676;2011;KR 15 CL 92;h_personas;-74,04655078;4,676461906
12881;MEBOG;Bogota;CL 116-7 2, BOGOTA;CL 116 KR 7;110241679;2011;CL 116 KR 7;h_personas;-74,02786594;4,694417992
12882;MEBOG;Bogota;CL 127-16 2, BOGOTA;CL 127 AC 16;110241681;2011;CL 127 AC 16;h_personas;-74,03873644;4,705049041
12883;MEBOG;Bogota;CL 142-19 2, BOGOTA;CL 142 KR 19;110241682;2011;CL 142 KR 19;h_personas;-74,02899749;4,721396589
12884;MEBOG;Bogota;CL 149-48 65, BOGOTA;CL 149 KR 48 65;110241683;2011;CL 149 KR 48 65;h_personas;-74,04701479;4,73208278
12885;MEBOG;Bogota;KR 45A-104B 31, BOGOTA;KR 45 A CL 104 B 31;110241684;2011;KR 45 A CL 104 B 31;h_personas;-74,05170409;4,693355665
12886;MEBOG;Bogota;KR 12-45C S 80, BOGOTA;KR 12 . CL 45 C 80 SUR;110241686;2011;KR 12 . CL 45 C 80 SUR;h_personas;-74,11377847;4,569492077
12887;MEBOG;Bogota;CL 11-4 2, BOGOTA;CL 11 KR 4;110241687;2011;CL 11 KR 4;h_personas;-74,06707064;4,597079397
12888;MEBOG;Bogota;KR 7-72 58, BOGOTA;KR 7 CL 72 58;110241688;2011;KR 7 CL 72 58;h_personas;-74,04933744;4,655949055
12889;MEBOG;Bogota;KR 15-116 2, BOGOTA;KR 15 CL 116;110241689;2011;KR 15 CL 116;h_personas;-74,0366346;4,696848842
12890;MEBOG;Bogota;DG 32B-15C S 12, BOGOTA;DG 32 B SUR KR 15 C 12;110241690;2011;DG 32 B SUR KR 15 C 12;h_personas;-74,10698237;4,574634378
12891;MEBOG;Bogota;KR 82-23 2, BOGOTA;KR 82 OCCIDENTE CL 23 NORTE;110241691;2011;KR 82 OCCIDENTE CL 23 NORTE;h_personas;-74,12030046;4,666642372
12892;MEBOG;Bogota;KR 72-42 S 2, BOGOTA;KR 72 CL 42 SUR;110241692;2011;KR 72 CL 42 SUR;h_personas;-74,14534581;4,614414367
12893;MEBOG;Bogota;KR 7-21 2, BOGOTA;KR 7 CL 21;110241695;2011;KR 7 CL 21;h_personas;-74,06535376;4,607443934
12894;MEBOG;Bogota;TV 12BBIS-40 S 97, BOGOTA;TR 12 BBIS CL 40 97 SUR;110241697;2011;TR 12 BBIS CL 40 97 SUR;h_personas;-74,10715884;4,566940143
12895;MEBOG;Bogota;CL 41-27A 27, BOGOTA;CL 41 KR 27 A 27;110241698;2011;CL 41 KR 27 A 27;h_personas;-74,07283721;4,632521075
12896;MEBOG;Bogota;KR 71-116 4, BOGOTA;KR 71 CL 116 4;110241700;2011;KR 71 CL 116 4;h_personas;-74,07150729;4,699827602
12897;MEBOG;Bogota;CL 4-68 S 2, BOGOTA;AC 4 CL 68 . SUR;110241702;2011;AC 4 CL 68 . SUR;h_personas;-74,12051111;4,619388152
12898;MEBOG;Bogota;KR 72J-47 S 2, BOGOTA;KR 72 J CL 47 SUR;110241703;2011;KR 72 J CL 47 SUR;h_personas;-74,14551444;4,603258165
12899;MEBOG;Bogota;CL 82-11 2, BOGOTA;CL 82 KR 11;110241704;2011;CL 82 KR 11;h_personas;-74,04726945;4,666316594
12900;MEBOG;Bogota;TV 18Q-61B S 98, BOGOTA;TR 18 Q CL 61 B 98 SUR;110241706;2011;TR 18 Q CL 61 B 98 SUR;h_personas;-74,13422255;4,55998045
12901;MEBOG;Bogota;CL 53-3 2, BOGOTA;CL 53 AK 3;110241707;2011;CL 53 AK 3;h_personas;-74,05486762;4,639127774
12902;MEBOG;Bogota;KR 4-9 2, BOGOTA;KR 4 CL 9;110241708;2011;KR 4 CL 9;h_personas;-74,06800884;4,595229826
12903;MEBOG;Bogota;CL 22-14 2, BOGOTA;CL 22 KR 14;110241709;2011;CL 22 KR 14;h_personas;-74,06968264;4,611162998
12904;MEBOG;Bogota;DG 48-49 S 65, BOGOTA;DG 48 SUR KR 49 65;110241711;2011;DG 48 SUR KR 49 65;h_personas;-74,13117732;4,592017335
12905;MEBOG;Bogota;KR 70F-115A 2, BOGOTA;KR 70 F DG 115 A;110241713;2011;KR 70 F DG 115 A;h_personas;-74,06928698;4,698463418
12906;MEBOG;Bogota;KR 71-17A 11, BOGOTA;KR 71 CL 17 A 11;110241714;2011;KR 71 CL 17 A 11;h_personas;-74,11963274;4,64934651
12907;MEBOG;Bogota;KR 37-15 1, BOGOTA;KR 37 CL 15;110241715;2011;KR 37 CL 15;h_personas;-74,09102538;4,62080967
12908;MEBOG;Bogota;CL 23G-109 51, BOGOTA;CL 23 G KR 109 51;110241716;2011;CL 23 G KR 109 51;h_personas;-74,12296479;4,700286997
12909;MEBOG;Bogota;CL 8-79C 30, BOGOTA;CL 8 KR 79 C 30;110241717;2011;CL 8 KR 79 C 30;h_personas;-74,1393786;4,640790663
12910;MEBOG;Bogota;KR 20-26 S 35, BOGOTA;KR 20 S CL 26 . 35 SUR;110241718;2011;KR 20 S CL 26 . 35 SUR;h_personas;-74,10160333;4,582607178
12911;MEBOG;Bogota;KR 50C-41 S 17, BOGOTA;KR 50 C CL 41 17 SUR;110241719;2011;KR 50 C CL 41 17 SUR;h_personas;-74,1237871;4,596032824
12912;MEBOG;Bogota;KR 56-145 51, BOGOTA;KR 56 CL 145 51;110241720;2011;KR 56 CL 145 51;h_personas;-74,06147349;4,737485426
12913;MEBOG;Bogota;DG 47A-51 S 13, BOGOTA;DG 47 A SUR KR 51 13;110241722;2011;DG 47 A SUR KR 51 13;h_personas;-74,13295465;4,59283614
12914;MEBOG;Bogota;KR 13-20 94, BOGOTA;KR 13 CL 20 94;110241724;2011;KR 13 CL 20 94;h_personas;-74,0682251;4,610080146
12915;MEBOG;Bogota;KR 10-27 75, BOGOTA;KR 10 CL 27 75;110241725;2011;KR 10 CL 27 75;h_personas;-74,06410252;4,614750463
12916;MEBOG;Bogota;KR 21-163 98, BOGOTA;KR 21 CL 163 164;110241726;2011;KR 21 CL 163 164;h_personas;-74,03939119;4,744401178
12917;MEBOG;Bogota;KR 100-18 2, BOGOTA;KR 100 CL 18;110241727;2011;KR 100 CL 18;h_personas;-74,14400262;4,670087272
12918;MEBOG;Bogota;KR 53C-4F 6, BOGOTA;KR 53 C CL 4 F 6;110241728;2011;KR 53 C CL 4 F 6;h_personas;-74,10839781;4,621133456
12919;MEBOG;Bogota;CALLE 106 9, BOGOTA;CL 106 KR 9;110241729;2011;CL 106 KR 9;h_personas;-74,03678892;4,689088699
12920;MEBOG;Bogota;CL 38-9A S 3, BOGOTA;CL 38 S SUR KR 9 A 3;110241730;2011;CL 38 S SUR KR 9 A 3;h_personas;-74,09914533;4,564576517
12921;MEBOG;Bogota;KR 13-64 7, BOGOTA;KR 13 CL 64 7;110241731;2011;KR 13 CL 64 7;h_personas;-74,05767873;4,651314464
12922;MEBOG;Bogota;KR 17-18 S 35, BOGOTA;KR 17 CL 18 35 SUR;110241732;2011;KR 17 CL 18 35 SUR;h_personas;-74,09542456;4,584654108
12923;MEBOG;Bogota;CALLE 9A 5 30, BOGOTA;CL 9 A KR 5 30;110241733;2011;CL 9 A KR 5 30;h_personas;-74,06136798;4,590354304
12924;MEBOG;Bogota;CL 21-68 2, BOGOTA;AC 21 KR 68;110241734;2011;AC 21 KR 68;h_personas;-74,10720189;4,64293759
12925;MEBOG;Bogota;KR 80-46 S 2, BOGOTA;KR 80 CL 46 SUR SUR;110241735;2011;KR 80 CL 46 SUR SUR;h_personas;-74,1622465;4,620101177
12926;MEBOG;Bogota;CL 62-3B 53, BOGOTA;CL 62 KR 3 B 53;110241736;2011;CL 62 KR 3 B 53;h_personas;-74,05283517;4,646350043
12927;MEBOG;Bogota;KR 68-80 2, BOGOTA;KR 68 CL 80;110241738;2011;KR 68 CL 80;h_personas;-74,07310963;4,684369124
12928;MEBOG;Bogota;KR 18-160 2, BOGOTA;AK 18 CL 160;110241739;2011;AK 18 CL 160;h_personas;-74,02179567;4,736312613
12929;MEBOG;Bogota;TV 93-53 32, BOGOTA;TR 93 CL 53 32;110241740;2011;TR 93 CL 53 32;h_personas;-74,11671831;4,686590039
12930;MEBOG;Bogota;KR 70C-68 S 2, BOGOTA;KR 70 C CL 68 SUR;110241741;2011;KR 70 C CL 68 SUR;h_personas;-74,15596822;4,58456962
12931;MEBOG;Bogota;KR 70C-68 S 2, BOGOTA;KR 70 C CL 68 SUR;110241742;2011;KR 70 C CL 68 SUR;h_personas;-74,15596822;4,58456962
12932;MEBOG;Bogota;KR 7-32 2, BOGOTA;KR 7 CL 32;110241743;2011;KR 7 CL 32;h_personas;-74,06252097;4,61915355
12933;MEBOG;Bogota;KR 77-8A 54, BOGOTA;KR 77 CL 8 A 54;110241745;2011;KR 77 CL 8 A 54;h_personas;-74,13517418;4,640379328
12934;MEBOG;Bogota;CL 64-70 5, BOGOTA;CL 64 KR 70 5;110241746;2011;CL 64 KR 70 5;h_personas;-74,09420467;4,678718133
12935;MEBOG;Bogota;KR 47-104 2, BOGOTA;KR 47 CL 104;110241747;2011;KR 47 CL 104;h_personas;-74,06416584;4,693583069
12936;MEBOG;Bogota;CL 13-27 2, BOGOTA;CL 13 KR 27;110241748;2011;CL 13 KR 27;h_personas;-74,08364047;4,612593863
12937;MEBOG;Bogota;CL 13-18 2, BOGOTA;CL 13 KR 18;110241749;2011;CL 13 KR 18;h_personas;-74,07761457;4,607262746
12938;MEBOG;Bogota;CL 20-14 38, BOGOTA;CL 20 KR 14 38;110241750;2011;CL 20 KR 14 38;h_personas;-74,07023564;4,610184024
12939;MEBOG;Bogota;CL 98-19 2, BOGOTA;CL 98 KR 19;110241752;2011;CL 98 KR 19;h_personas;-74,0467815;4,685189182
12940;MEBOG;Bogota;KR 3-22 2, BOGOTA;AK 3 CL 22;110241753;2011;AK 3 CL 22;h_personas;-74,0610737;4,605891948
12941;MEBOG;Bogota;CL 76-7 2, BOGOTA;CL 76 KR 7;110241754;2011;CL 76 KR 7;h_personas;-74,04725183;4,65940976
12942;MEBOG;Bogota;CL 36-17 2, BOGOTA;CL 36 KR 17;110241755;2011;CL 36 KR 17;h_personas;-74,06619183;4,625599008
12943;MEBOG;Bogota;KR 11C-79 SE 2, BOGOTA;KR 11 C ESTE CL 79 SUR;110241757;2011;KR 11 C ESTE CL 79 SUR;h_personas;-74,08854386;4,509392182
12944;MEBOG;Bogota;KR 14-87 2, BOGOTA;KR 14 CL 87;110241759;2011;KR 14 CL 87;h_personas;-74,04756887;4,672933361
12945;MEBOG;Bogota;KR 18-16 S 2, BOGOTA;KR 18 CL 16 SUR;110241760;2011;KR 18 CL 16 SUR;h_personas;-74,09433275;4,586452935
12946;MEBOG;Bogota;CL 138-54 2, BOGOTA;CL 138 KR 54;110241763;2011;CL 138 KR 54;h_personas;-74,06108461;4,729579143
12947;MEBOG;Bogota;KR 72-22D 54, BOGOTA;KR 72 CL 22 D 54;110241765;2011;KR 72 CL 22 D 54;h_personas;-74,1122174;4,659051668
12948;MEBOG;Bogota;KR 80I-41C S 2, BOGOTA;KR 80 I CL 41 C SUR;110241766;2011;KR 80 I CL 41 C SUR;h_personas;-74,15750017;4,626772233
12949;MEBOG;Bogota;CL 55-11 S 7, BOGOTA;CL 55 S KR 11 7;110241768;2011;CL 55 S KR 11 7;h_personas;-74,12051969;4,557797866
12950;MEBOG;Bogota;KR 20B-73 57, BOGOTA;KR 20 B CL 73 57;110241769;2011;KR 20 B CL 73 57;h_personas;-74,05740877;4,662874353
12951;MEBOG;Bogota;DG 47-59 S 1, BOGOTA;DG 47 SUR KR 59 2;110241770;2011;DG 47 SUR KR 59 2;h_personas;-74,13957164;4,59904732
12952;MEBOG;Bogota;KR 38-6 2, BOGOTA;KR 38 CL 6;110241771;2011;KR 38 CL 6;h_personas;-74,09889349;4,61456764
12953;MEBOG;Bogota;KR 105A-72 15, BOGOTA;KR 105 A CL 72 15;110241772;2011;KR 105 A CL 72 15;h_personas;-74,11425536;4,707557998
12954;MEBOG;Bogota;KR 10-22 2, BOGOTA;KR 10 CL 22;110241773;2011;KR 10 CL 22;h_personas;-74,06679402;4,609446898
12955;MEBOG;Bogota;CL 66-44 S 2, BOGOTA;CL 66 SUR KR 44;110241775;2011;CL 66 SUR KR 44;h_personas;-74,14565445;4,575480361
12956;MEBOG;Bogota;CL 17-13 2, BOGOTA;CL 17 KR 13;110241777;2011;CL 17 KR 13;h_personas;-74,07091398;4,606815735
12957;MEBOG;Bogota;KR 18-69 S 2, BOGOTA;KR 18 CL 69 SUR;110241779;2011;KR 18 CL 69 SUR;h_personas;-74,13805573;4,550075477
12958;MEBOG;Bogota;KR 18-67 S 2, BOGOTA;KR 18 CL 67 SUR;110241780;2011;KR 18 CL 67 SUR;h_personas;-74,13756493;4,551971943
12959;MEBOG;Bogota;KR 12-12 1, BOGOTA;KR 12 CL 12;110241782;2011;KR 12 CL 12;h_personas;-74,04679701;4,669935767
12960;MEBOG;Bogota;KR 97F-26 S 2, BOGOTA;KR 97 F CL 26 SUR;110241783;2011;KR 97 F CL 26 SUR;h_personas;-74,16486786;4,651294527
12961;MEBOG;Bogota;CL 8-35 S 26, BOGOTA;CL 8 SUR SUR KR 35 26;110241785;2011;CL 8 SUR SUR KR 35 26;h_personas;-74,10578587;4,603018694
12962;MEBOG;Bogota;KR 81D-13 33, BOGOTA;KR 81 D CL 13 33;110241786;2011;KR 81 D CL 13 33;h_personas;-74,13407635;4,65270633
12963;MEBOG;Bogota;KR 27-41 S 14, BOGOTA;KR 27 . CL 41 . 14 SUR;110241787;2011;KR 27 . CL 41 . 14 SUR;h_personas;-74,11858854;4,584360063
12964;MEBOG;Bogota;CL 71BIS-77H S 4, BOGOTA;CL 71 BIS SUR KR 77 H 4;110241788;2011;CL 71 BIS SUR KR 77 H 4;h_personas;-74,18881447;4,599340145
